gchr	gstart	gend	gname	collision	collisiontype	DistanceGroup
chr11	47156	47972	YKL208W	headon10000	headon	10000
chr11	48193	48955	YKL207W	headon10000	headon	10000
chr11	49005	49809	YKL206C	codirectional10000	codirectional	10000
chr11	50050	53353	YKL205W	headon10000	headon	10000
chr11	506516	506831	YKR032W	headon10000	headon	10000
chr11	506878	507304	YKR033C	codirectional10000	codirectional	10000
chr11	506897	507707	YKR034W	headon10000	headon	10000
chr11	507919	508561	YKR035C	codirectional10000	codirectional	10000
chr11	507938	508553	YKR035W-A	headon10000	headon	10000
chr11	508701	510633	YKR036C	codirectional10000	codirectional	10000
chr11	510909	511797	YKR037C	codirectional10000	codirectional	10000
chr11	511998	513159	YKR038C	codirectional10000	codirectional	10000
chr11	518062	518566	YKR040C	headon10000	headon	10000
chr11	518197	518950	YKR041W	codirectional10000	codirectional	10000
chr11	519526	520624	YKR042W	codirectional10000	codirectional	10000
chr11	520896	521712	YKR043C	headon10000	headon	10000
chr11	522014	523346	YKR044W	codirectional10000	codirectional	10000
chr11	523417	523969	YKR045C	headon10000	headon	10000
chr11	524222	525074	YKR046C	headon10000	headon	10000
chr11	525256	525562	YKR047W	codirectional10000	codirectional	10000
chr11	525386	526640	YKR048C	headon10000	headon	10000
chr11	53703	55602	YKL204W	headon10000	headon	10000
chr11	55934	63359	YKL203C	headon10000	headon	10000
chr11	599856	603072	YKR086W	headon10000	headon	10000
chr11	603194	604232	YKR087C	codirectional10000	codirectional	10000
chr11	604404	605418	YKR088C	codirectional10000	codirectional	10000
chr11	605632	608365	YKR089C	codirectional10000	codirectional	10000
chr11	608945	611066	YKR090W	headon10000	headon	10000
chr11	612664	613885	YKR092C	headon10000	headon	10000
chr11	615729	617535	YKR093W	codirectional10000	codirectional	10000
chr11	617995	618750	YKR094C	headon10000	headon	10000
chr11	619804	625432	YKR095W	codirectional10000	codirectional	10000
chr11	63820	64402	YKL202W	codirectional10000	codirectional	10000
chr11	63929	67466	YKL201C	headon10000	headon	10000
chr11	86224	88786	YKL188C	codirectional10000	codirectional	10000
chr11	89283	91536	YKL187C	codirectional10000	codirectional	10000
chr11	92743	93298	YKL186C	codirectional10000	codirectional	10000
chr11	94498	96265	YKL185W	headon10000	headon	10000
chr11	96756	98157	YKL184W	headon10000	headon	10000
chr11	98720	99641	YKL183W	codirectional10000	codirectional	10000
chr12	100946	105347	YLL021W	codirectional10000	codirectional	10000
chr12	141072	142923	YLL004W	headon10000	headon	10000
chr12	143200	146041	YLL003W	headon10000	headon	10000
chr12	161754	163893	YLR006C	headon10000	headon	10000
chr12	164391	165402	YLR007W	codirectional10000	codirectional	10000
chr12	165576	166083	YLR008C	headon10000	headon	10000
chr12	166536	167136	YLR009W	codirectional10000	codirectional	10000
chr12	221520	222132	YLR036C	codirectional10000	codirectional	10000
chr12	222684	223059	YLR037C	codirectional10000	codirectional	10000
chr12	224920	225172	YLR038C	codirectional10000	codirectional	10000
chr12	225425	228596	YLR039C	codirectional10000	codirectional	10000
chr12	228907	229582	YLR040C	codirectional10000	codirectional	10000
chr12	229376	229697	YLR041W	headon10000	headon	10000
chr12	229965	230451	YLR042C	codirectional10000	codirectional	10000
chr12	231701	232013	YLR043C	headon10000	headon	10000
chr12	232389	234081	YLR044C	headon10000	headon	10000
chr12	235036	237703	YLR045C	headon10000	headon	10000
chr12	238000	238813	YLR046C	headon10000	headon	10000
chr12	239346	241407	YLR047C	headon10000	headon	10000
chr12	349005	363738	YLR106C	codirectional10000	codirectional	10000
chr12	364115	365330	YLR107W	headon10000	headon	10000
chr12	366666	368124	YLR108C	codirectional10000	codirectional	10000
chr12	368780	369311	YLR109W	headon10000	headon	10000
chr12	369696	370098	YLR110C	codirectional10000	codirectional	10000
chr12	370390	370723	YLR111W	headon10000	headon	10000
chr12	370790	371210	YLR112W	headon10000	headon	10000
chr12	371619	372927	YLR113W	headon10000	headon	10000
chr12	374943	377238	YLR114C	headon10000	headon	10000
chr12	377984	380564	YLR115W	codirectional10000	codirectional	10000
chr12	380821	382252	YLR116W	codirectional10000	codirectional	10000
chr12	382470	384534	YLR117C	headon10000	headon	10000
chr12	402793	404062	YLR130C	codirectional10000	codirectional	10000
chr12	404509	406822	YLR131C	codirectional10000	codirectional	10000
chr12	407282	408155	YLR132C	codirectional10000	codirectional	10000
chr12	408444	410193	YLR133W	headon10000	headon	10000
chr12	410722	412414	YLR134W	headon10000	headon	10000
chr12	413280	415527	YLR135W	codirectional10000	codirectional	10000
chr12	415800	416658	YLR136C	headon10000	headon	10000
chr12	417005	418109	YLR137W	codirectional10000	codirectional	10000
chr12	418436	421394	YLR138W	codirectional10000	codirectional	10000
chr12	421541	423473	YLR139C	headon10000	headon	10000
chr12	440466	441288	YLR150W	headon10000	headon	10000
chr12	441714	442737	YLR151C	codirectional10000	codirectional	10000
chr12	442957	444688	YLR152C	codirectional10000	codirectional	10000
chr12	445523	447575	YLR153C	codirectional10000	codirectional	10000
chr12	447981	448314	YLR154C	codirectional10000	codirectional	10000
chr12	452437	452623	YLR154W-A	codirectional10000	codirectional	10000
chr12	454391	454556	YLR154W-B	codirectional10000	codirectional	10000
chr12	454695	455070	YLR154W-C	codirectional10000	codirectional	10000
chr12	455432	455636	YLR154W-E	codirectional10000	codirectional	10000
chr12	455882	456023	YLR154W-F	codirectional10000	codirectional	10000
chr12	502420	504247	YLR173W	headon10000	headon	10000
chr12	504590	505829	YLR174W	headon10000	headon	10000
chr12	506133	507585	YLR175W	headon10000	headon	10000
chr12	507796	510232	YLR176C	codirectional10000	codirectional	10000
chr12	511053	512940	YLR177W	headon10000	headon	10000
chr12	513161	513821	YLR178C	headon10000	headon	10000
chr12	514107	514713	YLR179C	headon10000	headon	10000
chr12	515261	516410	YLR180W	codirectional10000	codirectional	10000
chr12	516677	517670	YLR181C	headon10000	headon	10000
chr12	517939	520351	YLR182W	codirectional10000	codirectional	10000
chr12	520542	522012	YLR183C	headon10000	headon	10000
chr12	522105	522453	YLR184W	codirectional10000	codirectional	10000
chr12	522662	523288	YLR185W	codirectional10000	codirectional	10000
chr12	593437	594760	YLR227W-A	headon10000	headon	10000
chr12	600018	602463	YLR228C	codirectional10000	codirectional	10000
chr12	604211	604787	YLR229C	headon10000	headon	10000
chr12	604573	604879	YLR230W	codirectional10000	codirectional	10000
chr12	605757	607119	YLR231C	headon10000	headon	10000
chr12	606829	607177	YLR232W	codirectional10000	codirectional	10000
chr12	607424	609524	YLR233C	headon10000	headon	10000
chr12	609782	611753	YLR234W	codirectional10000	codirectional	10000
chr12	611531	611930	YLR235C	headon10000	headon	10000
chr12	611793	612117	YLR236C	headon10000	headon	10000
chr12	614754	616191	YLR238W	headon10000	headon	10000
chr12	616331	617318	YLR239C	codirectional10000	codirectional	10000
chr12	617532	620160	YLR240W	headon10000	headon	10000
chr12	620472	622821	YLR241W	headon10000	headon	10000
chr12	622917	623883	YLR242C	headon10000	headon	10000
chr12	624202	625021	YLR243W	codirectional10000	codirectional	10000
chr12	625167	626331	YLR244C	headon10000	headon	10000
chr12	626501	626930	YLR245C	headon10000	headon	10000
chr12	627117	628197	YLR246W	codirectional10000	codirectional	10000
chr12	628683	633354	YLR247C	headon10000	headon	10000
chr12	634251	636084	YLR248W	headon10000	headon	10000
chr12	636779	639914	YLR249W	headon10000	headon	10000
chr12	640316	641021	YLR250W	headon10000	headon	10000
chr12	641463	642057	YLR251W	headon10000	headon	10000
chr12	641956	642262	YLR252W	headon10000	headon	10000
chr12	642626	644336	YLR253W	headon10000	headon	10000
chr12	644403	644973	YLR254C	codirectional10000	codirectional	10000
chr12	645599	645953	YLR255C	headon10000	headon	10000
chr12	658825	659791	YLR257W	headon10000	headon	10000
chr12	660715	662833	YLR258W	codirectional10000	codirectional	10000
chr12	663283	665002	YLR259C	headon10000	headon	10000
chr12	665843	667907	YLR260W	codirectional10000	codirectional	10000
chr12	668236	668563	YLR261C	headon10000	headon	10000
chr12	668243	668891	YLR262C	headon10000	headon	10000
chr12	669467	669662	YLR262C-A	headon10000	headon	10000
chr12	675618	677724	YLR266C	codirectional10000	codirectional	10000
chr12	678211	679924	YLR267W	headon10000	headon	10000
chr12	680199	680844	YLR268W	headon10000	headon	10000
chr12	680865	681216	YLR269C	codirectional10000	codirectional	10000
chr12	681185	682238	YLR270W	headon10000	headon	10000
chr12	682736	683561	YLR271W	headon10000	headon	10000
chr12	683671	687202	YLR272C	codirectional10000	codirectional	10000
chr12	689082	691029	YLR273C	headon10000	headon	10000
chr12	691554	693882	YLR274W	codirectional10000	codirectional	10000
chr12	694377	694800	YLR275W	codirectional10000	codirectional	10000
chr12	695045	696830	YLR276C	headon10000	headon	10000
chr12	697155	699495	YLR277C	headon10000	headon	10000
chr12	720770	721430	YLR293C	codirectional10000	codirectional	10000
chr12	721700	722030	YLR294C	codirectional10000	codirectional	10000
chr12	721998	722373	YLR295C	codirectional10000	codirectional	10000
chr12	722977	723304	YLR296W	headon10000	headon	10000
chr12	724043	724433	YLR297W	headon10000	headon	10000
chr12	724720	725416	YLR298C	codirectional10000	codirectional	10000
chr12	726068	728051	YLR299W	headon10000	headon	10000
chr12	727910	728003	YLR299C-A	codirectional10000	codirectional	10000
chr12	728954	730301	YLR300W	headon10000	headon	10000
chr12	730824	731559	YLR301W	codirectional10000	codirectional	10000
chr12	732190	732553	YLR302C	headon10000	headon	10000
chr12	732541	733876	YLR303W	codirectional10000	codirectional	10000
chr12	744150	744851	YLR306W	headon10000	headon	10000
chr12	745619	746525	YLR307W	codirectional10000	codirectional	10000
chr12	746847	747111	YLR307C-A	headon10000	headon	10000
chr12	747936	748875	YLR308W	codirectional10000	codirectional	10000
chr12	749033	751769	YLR309C	headon10000	headon	10000
chr12	752223	756993	YLR310C	headon10000	headon	10000
chr12	784912	786118	YLR328W	headon10000	headon	10000
chr12	786441	787333	YLR329W	headon10000	headon	10000
chr12	787663	789679	YLR330W	headon10000	headon	10000
chr12	790668	791046	YLR331C	codirectional10000	codirectional	10000
chr12	790675	791806	YLR332W	headon10000	headon	10000
chr12	795572	795899	YLR333C	headon10000	headon	10000
chr12	796697	797078	YLR334C	headon10000	headon	10000
chr12	797429	799592	YLR335W	codirectional10000	codirectional	10000
chr12	799696	802396	YLR336C	headon10000	headon	10000
chr12	802652	805106	YLR337C	headon10000	headon	10000
chr12	81460	83710	YLL029W	headon10000	headon	10000
chr12	84803	86564	YLL028W	headon10000	headon	10000
chr12	87402	88155	YLL027W	headon10000	headon	10000
chr12	88622	91349	YLL026W	headon10000	headon	10000
chr12	937540	940981	YLR410W	headon10000	headon	10000
chr12	941482	942799	YLR410W-A	headon10000	headon	10000
chr12	947252	947978	YLR411W	headon10000	headon	10000
chr12	94746	95121	YLL025W	codirectional10000	codirectional	10000
chr12	948367	949192	YLR412W	codirectional10000	codirectional	10000
chr12	950266	950473	YLR412C-A	headon10000	headon	10000
chr12	951155	953183	YLR413W	codirectional10000	codirectional	10000
chr12	953352	954144	YLR414C	headon10000	headon	10000
chr12	954258	954597	YLR415C	headon10000	headon	10000
chr12	954490	954889	YLR416C	headon10000	headon	10000
chr12	955009	956710	YLR417W	codirectional10000	codirectional	10000
chr12	95565	97485	YLL024C	headon10000	headon	10000
chr12	956913	958095	YLR418C	headon10000	headon	10000
chr12	97996	98836	YLL023C	headon10000	headon	10000
chr12	99043	100201	YLL022C	headon10000	headon	10000
chr13	101861	103811	YML082W	codirectional10000	codirectional	10000
chr13	103982	104162	YML081C-A	headon10000	headon	10000
chr13	124729	129367	YML072C	codirectional10000	codirectional	10000
chr13	129748	131572	YML071C	codirectional10000	codirectional	10000
chr13	133474	135229	YML070W	headon10000	headon	10000
chr13	135499	137158	YML069W	headon10000	headon	10000
chr13	137549	138944	YML068W	codirectional10000	codirectional	10000
chr13	139062	140214	YML067C	headon10000	headon	10000
chr13	140423	141533	YML066C	headon10000	headon	10000
chr13	142209	144954	YML065W	codirectional10000	codirectional	10000
chr13	145138	145876	YML064C	headon10000	headon	10000
chr13	146481	147249	YML063W	codirectional10000	codirectional	10000
chr13	148952	151532	YML061C	codirectional10000	codirectional	10000
chr13	151870	153001	YML060W	headon10000	headon	10000
chr13	153218	158258	YML059C	codirectional10000	codirectional	10000
chr13	158759	158966	YML058W-A	headon10000	headon	10000
chr13	159382	159697	YML058W	codirectional10000	codirectional	10000
chr13	160022	160412	YML057C-A	headon10000	headon	10000
chr13	160179	161994	YML057W	codirectional10000	codirectional	10000
chr13	162193	164176	YML056C	headon10000	headon	10000
chr13	164789	165326	YML055W	codirectional10000	codirectional	10000
chr13	165532	167308	YML054C	headon10000	headon	10000
chr13	167622	167781	YML054C-A	headon10000	headon	10000
chr13	173138	174074	YML050W	headon10000	headon	10000
chr13	174219	178305	YML049C	codirectional10000	codirectional	10000
chr13	178425	179637	YML048W	headon10000	headon	10000
chr13	179892	180258	YML047W-A	headon10000	headon	10000
chr13	180016	181075	YML047C	codirectional10000	codirectional	10000
chr13	181473	183363	YML046W	headon10000	headon	10000
chr13	184460	185783	YML045W-A	codirectional10000	codirectional	10000
chr13	190243	191767	YML043C	headon10000	headon	10000
chr13	192787	194800	YML042W	codirectional10000	codirectional	10000
chr13	22047	23683	YML124C	codirectional10000	codirectional	10000
chr13	24036	25800	YML123C	codirectional10000	codirectional	10000
chr13	253161	253272	YML007C-A	codirectional10000	codirectional	10000
chr13	253847	255800	YML007W	headon10000	headon	10000
chr13	256091	258416	YML006C	codirectional10000	codirectional	10000
chr13	260220	261609	YML005W	headon10000	headon	10000
chr13	26037	26418	YML122C	codirectional10000	codirectional	10000
chr13	261704	262685	YML004C	codirectional10000	codirectional	10000
chr13	263482	264355	YML003W	codirectional10000	codirectional	10000
chr13	264540	266754	YML002W	codirectional10000	codirectional	10000
chr13	267173	267800	YML001W	codirectional10000	codirectional	10000
chr13	269018	271136	YMR001C	headon10000	headon	10000
chr13	26929	27862	YML121W	headon10000	headon	10000
chr13	271346	271577	YMR001C-A	headon10000	headon	10000
chr13	272192	272663	YMR002W	codirectional10000	codirectional	10000
chr13	273117	273714	YMR003W	codirectional10000	codirectional	10000
chr13	276044	277211	YMR005W	headon10000	headon	10000
chr13	277560	279681	YMR006C	codirectional10000	codirectional	10000
chr13	279959	280340	YMR007W	headon10000	headon	10000
chr13	280589	282584	YMR008C	codirectional10000	codirectional	10000
chr13	28265	29807	YML120C	codirectional10000	codirectional	10000
chr13	284101	284641	YMR009W	headon10000	headon	10000
chr13	285099	286317	YMR010W	headon10000	headon	10000
chr13	288078	289704	YMR011W	codirectional10000	codirectional	10000
chr13	291133	294967	YMR012W	codirectional10000	codirectional	10000
chr13	295178	296738	YMR013C	headon10000	headon	10000
chr13	296470	296620	YMR013C-A	headon10000	headon	10000
chr13	30610	31684	YML119W	headon10000	headon	10000
chr13	32333	33851	YML118W	codirectional10000	codirectional	10000
chr13	34242	37647	YML117W	codirectional10000	codirectional	10000
chr13	361304	362627	YMR046C	codirectional10000	codirectional	10000
chr13	362701	362830	YMR046W-A	headon10000	headon	10000
chr13	363363	366705	YMR047C	codirectional10000	codirectional	10000
chr13	366980	367934	YMR048W	headon10000	headon	10000
chr13	368093	370517	YMR049C	codirectional10000	codirectional	10000
chr13	37471	37774	YML116W-A	codirectional10000	codirectional	10000
chr13	377002	378325	YMR051C	headon10000	headon	10000
chr13	379585	380200	YMR052W	codirectional10000	codirectional	10000
chr13	380068	380434	YMR052C-A	headon10000	headon	10000
chr13	380345	382898	YMR053C	headon10000	headon	10000
chr13	38195	39824	YML116W	codirectional10000	codirectional	10000
chr13	40186	41794	YML115C	headon10000	headon	10000
chr13	422502	424728	YMR078C	codirectional10000	codirectional	10000
chr13	424988	426059	YMR079W	headon10000	headon	10000
chr13	426711	429627	YMR080C	codirectional10000	codirectional	10000
chr13	430078	431095	YMR081C	codirectional10000	codirectional	10000
chr13	431768	432125	YMR082C	codirectional10000	codirectional	10000
chr13	434787	435915	YMR083W	codirectional10000	codirectional	10000
chr13	436627	437416	YMR084W	codirectional10000	codirectional	10000
chr13	437490	438789	YMR085W	codirectional10000	codirectional	10000
chr13	439207	442090	YMR086W	codirectional10000	codirectional	10000
chr13	442025	442364	YMR086C-A	headon10000	headon	10000
chr13	442526	443381	YMR087W	codirectional10000	codirectional	10000
chr13	492403	493792	YMR111C	codirectional10000	codirectional	10000
chr13	494099	494495	YMR112C	codirectional10000	codirectional	10000
chr13	494998	496282	YMR113W	headon10000	headon	10000
chr13	496342	497449	YMR114C	codirectional10000	codirectional	10000
chr13	497703	499209	YMR115W	headon10000	headon	10000
chr13	499455	500688	YMR116C	codirectional10000	codirectional	10000
