chr	start	end	width	score	Overlap	genestart	geneend	geneID	collisiontype	DistanceGroup	sample
chr6	103472	105266	1794	2.43769941809733	566	104700	106236	YFL016C	headon	10000	Top2
chr6	106171	107261	1090	6.38451555541649	65	104700	106236	YFL016C	headon	500	Top2
chr6	106171	107261	1090	6.38451555541649	65	104700	106236	YFL016C	headon	5000	Top2
chr6	106171	107261	1090	6.38451555541649	65	104700	106236	YFL016C	headon	1000	Top2
chr6	106171	107261	1090	6.38451555541649	65	104700	106236	YFL016C	headon	2000	Top2
chr6	106171	107261	1090	6.38451555541649	65	104700	106236	YFL016C	headon	250	Top2
chr6	106171	107261	1090	6.38451555541649	65	104700	106236	YFL016C	headon	10000	Top2
chr6	106171	107261	1090	6.38451555541649	318	106414	106732	YFL015W-A	codirectional	2000	Top2
chr6	106171	107261	1090	6.38451555541649	318	106414	106732	YFL015W-A	codirectional	5000	Top2
chr6	106171	107261	1090	6.38451555541649	318	106414	106732	YFL015W-A	codirectional	10000	Top2
chr6	106171	107261	1090	6.38451555541649	495	106468	106963	YFL015C	headon	10000	Top2
chr6	106171	107261	1090	6.38451555541649	495	106468	106963	YFL015C	headon	5000	Top2
chr6	106171	107261	1090	6.38451555541649	495	106468	106963	YFL015C	headon	2000	Top2
chr6	106171	107261	1090	6.38451555541649	6	107255	107585	YFL014W	codirectional	5000	Top2
chr6	106171	107261	1090	6.38451555541649	6	107255	107585	YFL014W	codirectional	10000	Top2
chr6	114183	115045	862	2.10563512827554	56	114989	115274	YFL010W-A	headon	10000	Top2
chr6	114183	115045	862	2.10563512827554	56	114989	115274	YFL010W-A	headon	5000	Top2
chr6	118062	118588	526	1.92063037425654	422	116144	118484	YFL009W	headon	1000	Top2
chr6	118062	118588	526	1.92063037425654	422	116144	118484	YFL009W	headon	10000	Top2
chr6	118062	118588	526	1.92063037425654	422	116144	118484	YFL009W	headon	5000	Top2
chr6	118062	118588	526	1.92063037425654	422	116144	118484	YFL009W	headon	500	Top2
chr6	118062	118588	526	1.92063037425654	422	116144	118484	YFL009W	headon	2000	Top2
chr6	122756	123938	1182	4.97771346089277	350	119428	123106	YFL008W	codirectional	2000	Top2
chr6	122756	123938	1182	4.97771346089277	350	119428	123106	YFL008W	codirectional	1000	Top2
chr6	122756	123938	1182	4.97771346089277	350	119428	123106	YFL008W	codirectional	10000	Top2
chr6	122756	123938	1182	4.97771346089277	350	119428	123106	YFL008W	codirectional	5000	Top2
chr6	122756	123938	1182	4.97771346089277	460	123478	129910	YFL007W	codirectional	5000	Top2
chr6	127762	129145	1383	1.95284324711222	1383	123478	129910	YFL007W	codirectional	5000	Top2
chr6	129666	132209	2543	4.27594971980273	244	123478	129910	YFL007W	codirectional	5000	Top2
chr6	129666	132209	2543	4.27594971980273	648	130333	130981	YFL005W	headon	10000	Top2
chr6	129666	132209	2543	4.27594971980273	400	131809	134296	YFL004W	headon	2000	Top2
chr6	129666	132209	2543	4.27594971980273	400	131809	134296	YFL004W	headon	5000	Top2
chr6	129666	132209	2543	4.27594971980273	400	131809	134296	YFL004W	headon	10000	Top2
chr6	138244	138733	489	1.71201064518469	489	138203	139520	YFL002W-B	codirectional	5000	Top2
chr6	138244	138733	489	1.71201064518469	489	138203	139520	YFL002W-B	codirectional	10000	Top2
chr6	160098	160523	425	2.38624433105992	262	159298	160360	YFR007W	headon	10000	Top2
chr6	166463	166543	80	1.57981129191125	80	165066	166566	YFR010W	headon	2000	Top2
chr6	166463	166543	80	1.57981129191125	80	165066	166566	YFR010W	headon	5000	Top2
chr6	166463	166543	80	1.57981129191125	80	165066	166566	YFR010W	headon	10000	Top2
chr6	166908	169140	2232	2.73319606328856	8	166727	166916	YFR010W-A	headon	1000	Top2
chr6	166908	169140	2232	2.73319606328856	8	166727	166916	YFR010W-A	headon	2000	Top2
chr6	166908	169140	2232	2.73319606328856	8	166727	166916	YFR010W-A	headon	5000	Top2
chr6	166908	169140	2232	2.73319606328856	8	166727	166916	YFR010W-A	headon	10000	Top2
chr6	166908	169140	2232	2.73319606328856	350	166745	167258	YFR011C	codirectional	2000	Top2
chr6	166908	169140	2232	2.73319606328856	350	166745	167258	YFR011C	codirectional	5000	Top2
chr6	166908	169140	2232	2.73319606328856	350	166745	167258	YFR011C	codirectional	10000	Top2
chr6	166908	169140	2232	2.73319606328856	350	166745	167258	YFR011C	codirectional	1000	Top2
chr6	166908	169140	2232	2.73319606328856	609	167887	168496	YFR012W	codirectional	1000	Top2
chr6	166908	169140	2232	2.73319606328856	609	167887	168496	YFR012W	codirectional	500	Top2
chr6	166908	169140	2232	2.73319606328856	609	167887	168496	YFR012W	codirectional	250	Top2
chr6	166908	169140	2232	2.73319606328856	609	167887	168496	YFR012W	codirectional	10000	Top2
chr6	166908	169140	2232	2.73319606328856	609	167887	168496	YFR012W	codirectional	5000	Top2
chr6	166908	169140	2232	2.73319606328856	609	167887	168496	YFR012W	codirectional	2000	Top2
chr6	169582	170027	445	2.27477284848156	106	169921	172285	YFR013W	codirectional	10000	Top2
chr6	169582	170027	445	2.27477284848156	106	169921	172285	YFR013W	codirectional	5000	Top2
chr6	173241	174486	1245	3.90890676036076	636	172536	173877	YFR014C	headon	5000	Top2
chr6	173241	174486	1245	3.90890676036076	636	172536	173877	YFR014C	headon	10000	Top2
chr6	173241	174486	1245	3.90890676036076	222	174264	176391	YFR015C	headon	10000	Top2
chr6	176203	177456	1253	5.98754783897461	188	174264	176391	YFR015C	headon	10000	Top2
chr6	176203	177456	1253	5.98754783897461	415	177041	180743	YFR016C	headon	10000	Top2
chr6	182192	184636	2444	5.64632905937592	135	184501	191338	YFR019W	headon	10000	Top2
chr6	194390	195105	715	2.40356273799649	294	194811	196314	YFR021W	headon	5000	Top2
chr6	194390	195105	715	2.40356273799649	294	194811	196314	YFR021W	headon	10000	Top2
chr6	196901	197195	294	1.65164315887553	294	196832	199034	YFR022W	headon	10000	Top2
chr6	196901	197195	294	1.65164315887553	294	196832	199034	YFR022W	headon	5000	Top2
chr6	196901	197195	294	1.65164315887553	294	196832	199034	YFR022W	headon	2000	Top2
chr6	196901	197195	294	1.65164315887553	294	196832	199034	YFR022W	headon	500	Top2
chr6	196901	197195	294	1.65164315887553	294	196832	199034	YFR022W	headon	1000	Top2
chr6	197502	200417	2915	3.74882853167721	1532	196832	199034	YFR022W	headon	10000	Top2
chr6	197502	200417	2915	3.74882853167721	1532	196832	199034	YFR022W	headon	5000	Top2
chr6	197502	200417	2915	3.74882853167721	1532	196832	199034	YFR022W	headon	2000	Top2
chr6	197502	200417	2915	3.74882853167721	1532	196832	199034	YFR022W	headon	500	Top2
chr6	197502	200417	2915	3.74882853167721	1532	196832	199034	YFR022W	headon	1000	Top2
chr6	197502	200417	2915	3.74882853167721	544	199873	201709	YFR023W	codirectional	2000	Top2
chr6	197502	200417	2915	3.74882853167721	544	199873	201709	YFR023W	codirectional	5000	Top2
chr6	197502	200417	2915	3.74882853167721	544	199873	201709	YFR023W	codirectional	10000	Top2
chr6	197502	200417	2915	3.74882853167721	544	199873	201709	YFR023W	codirectional	500	Top2
chr6	197502	200417	2915	3.74882853167721	544	199873	201709	YFR023W	codirectional	1000	Top2
chr6	203395	203981	586	1.81755276352474	38	201959	203433	YFR024C-A	headon	10000	Top2
chr6	203395	203981	586	1.81755276352474	38	201959	203433	YFR024C-A	headon	5000	Top2
chr6	203395	203981	586	1.81755276352474	239	203742	204750	YFR025C	headon	10000	Top2
chr6	203395	203981	586	1.81755276352474	239	203742	204750	YFR025C	headon	5000	Top2
chr6	204449	204916	467	2.17883897221409	301	203742	204750	YFR025C	headon	10000	Top2
chr6	204449	204916	467	2.17883897221409	301	203742	204750	YFR025C	headon	5000	Top2
chr6	94980	96517	1537	5.1803053543219	30	93498	95010	YFL022C	codirectional	10000	Top2
chr6	94980	96517	1537	5.1803053543219	757	95760	96615	YFL021C-A	codirectional	10000	Top2
chr6	94980	96517	1537	5.1803053543219	552	95965	97498	YFL021W	headon	10000	Top2
chr6	99202	99474	272	1.99014663609889	244	99230	99599	YFL020C	codirectional	5000	Top2
chr6	99202	99474	272	1.99014663609889	244	99230	99599	YFL020C	codirectional	10000	Top2
chr7	152494	156817	4323	7.68730866546221	1140	153166	154306	YGL185C	codirectional	10000	Top2
chr7	152494	156817	4323	7.68730866546221	1398	154614	156012	YGL184C	codirectional	10000	Top2
chr7	152494	156817	4323	7.68730866546221	275	156542	157285	YGL183C	codirectional	10000	Top2
chr7	157319	157848	529	2.29355335671978	277	157272	157596	YGL182C	codirectional	10000	Top2
chr7	158554	159645	1091	5.15264716258802	542	157905	159096	YGL181W	headon	10000	Top2
chr7	158554	159645	1091	5.15264716258802	542	157905	159096	YGL181W	headon	5000	Top2
chr7	164699	167796	3097	8.18487325784251	392	163408	165091	YGL179C	headon	1000	Top2
chr7	164699	167796	3097	8.18487325784251	392	163408	165091	YGL179C	headon	500	Top2
chr7	164699	167796	3097	8.18487325784251	392	163408	165091	YGL179C	headon	250	Top2
chr7	164699	167796	3097	8.18487325784251	392	163408	165091	YGL179C	headon	5000	Top2
chr7	164699	167796	3097	8.18487325784251	392	163408	165091	YGL179C	headon	10000	Top2
chr7	164699	167796	3097	8.18487325784251	392	163408	165091	YGL179C	headon	2000	Top2
chr7	164699	167796	3097	8.18487325784251	445	167351	170571	YGL178W	codirectional	10000	Top2
chr7	164699	167796	3097	8.18487325784251	445	167351	170571	YGL178W	codirectional	5000	Top2
chr7	164699	167796	3097	8.18487325784251	238	167558	167906	YGL177W	codirectional	10000	Top2
chr7	164699	167796	3097	8.18487325784251	238	167558	167906	YGL177W	codirectional	5000	Top2
chr7	171285	171608	323	1.58424297742688	194	171414	173079	YGL176C	headon	10000	Top2
chr7	196231	199452	3221	5.87403207115129	172	193706	196403	YGL163C	codirectional	10000	Top2
chr7	196231	199452	3221	5.87403207115129	900	198137	199037	YGL162W	headon	10000	Top2
chr7	196231	199452	3221	5.87403207115129	243	199209	200142	YGL161C	codirectional	10000	Top2
chr7	196231	199452	3221	5.87403207115129	243	199209	200142	YGL161C	codirectional	5000	Top2
chr7	200058	200505	447	2.84156586482755	84	199209	200142	YGL161C	codirectional	10000	Top2
chr7	200058	200505	447	2.84156586482755	84	199209	200142	YGL161C	codirectional	5000	Top2
chr7	202209	202914	705	3.07968899949658	64	200560	202273	YGL160W	headon	5000	Top2
chr7	202209	202914	705	3.07968899949658	64	200560	202273	YGL160W	headon	2000	Top2
chr7	202209	202914	705	3.07968899949658	64	200560	202273	YGL160W	headon	10000	Top2
chr7	202209	202914	705	3.07968899949658	194	202720	203833	YGL159W	headon	5000	Top2
chr7	202209	202914	705	3.07968899949658	194	202720	203833	YGL159W	headon	250	Top2
chr7	202209	202914	705	3.07968899949658	194	202720	203833	YGL159W	headon	2000	Top2
chr7	202209	202914	705	3.07968899949658	194	202720	203833	YGL159W	headon	500	Top2
chr7	202209	202914	705	3.07968899949658	194	202720	203833	YGL159W	headon	1000	Top2
chr7	202209	202914	705	3.07968899949658	194	202720	203833	YGL159W	headon	10000	Top2
chr7	205051	207594	2543	9.26400924852023	562	207032	208571	YGL158W	codirectional	10000	Top2
chr7	205051	207594	2543	9.26400924852023	562	207032	208571	YGL158W	codirectional	5000	Top2
chr7	207929	209415	1486	4.87809669266857	642	207032	208571	YGL158W	codirectional	10000	Top2
chr7	207929	209415	1486	4.87809669266857	642	207032	208571	YGL158W	codirectional	5000	Top2
chr7	207929	209415	1486	4.87809669266857	410	209005	210049	YGL157W	codirectional	10000	Top2
chr7	207929	209415	1486	4.87809669266857	410	209005	210049	YGL157W	codirectional	5000	Top2
chr7	209781	210593	812	3.67367038908907	268	209005	210049	YGL157W	codirectional	10000	Top2
chr7	209781	210593	812	3.67367038908907	268	209005	210049	YGL157W	codirectional	5000	Top2
chr7	209781	210593	812	3.67367038908907	178	210415	213667	YGL156W	codirectional	10000	Top2
chr7	277295	279093	1798	4.29864343523794	765	277616	278381	YGL123W	headon	10000	Top2
chr7	277295	279093	1798	4.29864343523794	231	277633	277864	YGL123C-A	codirectional	10000	Top2
chr7	277295	279093	1798	4.29864343523794	148	278945	280523	YGL122C	codirectional	10000	Top2
chr7	285526	286108	582	1.92657979421844	421	284441	285947	YGL119W	headon	500	Top2
chr7	285526	286108	582	1.92657979421844	421	284441	285947	YGL119W	headon	1000	Top2
chr7	285526	286108	582	1.92657979421844	421	284441	285947	YGL119W	headon	5000	Top2
chr7	285526	286108	582	1.92657979421844	421	284441	285947	YGL119W	headon	250	Top2
chr7	285526	286108	582	1.92657979421844	421	284441	285947	YGL119W	headon	10000	Top2
chr7	285526	286108	582	1.92657979421844	421	284441	285947	YGL119W	headon	2000	Top2
chr7	286535	288583	2048	3.58132988566987	438	288013	288451	YGL118C	headon	2000	Top2
chr7	286535	288583	2048	3.58132988566987	438	288013	288451	YGL118C	headon	10000	Top2
chr7	286535	288583	2048	3.58132988566987	438	288013	288451	YGL118C	headon	5000	Top2
chr7	286535	288583	2048	3.58132988566987	72	288511	289309	YGL117W	codirectional	10000	Top2
chr7	286535	288583	2048	3.58132988566987	72	288511	289309	YGL117W	codirectional	5000	Top2
chr7	292821	293649	828	2.82997869751314	180	292032	293001	YGL115W	codirectional	10000	Top2
chr7	292821	293649	828	2.82997869751314	190	293459	295637	YGL114W	codirectional	10000	Top2
chr7	295540	296081	541	2.68067001857928	97	293459	295637	YGL114W	codirectional	10000	Top2
chr7	295540	296081	541	2.68067001857928	150	295931	297938	YGL113W	codirectional	10000	Top2
chr7	377069	377717	648	3.20335119398809	109	377608	379582	YGL066W	headon	10000	Top2
chr7	381136	381987	851	3.18059190645925	135	379759	381271	YGL065C	codirectional	10000	Top2
chr7	381136	381987	851	3.18059190645925	465	381522	383208	YGL064C	codirectional	10000	Top2
chr7	383184	385753	2569	6.62128345623053	24	381522	383208	YGL064C	codirectional	10000	Top2
chr7	383184	385753	2569	6.62128345623053	1113	383653	384766	YGL063W	headon	5000	Top2
chr7	383184	385753	2569	6.62128345623053	1113	383653	384766	YGL063W	headon	10000	Top2
chr7	383184	385753	2569	6.62128345623053	150	384501	384651	YGL063C-A	codirectional	10000	Top2
chr7	383184	385753	2569	6.62128345623053	150	384501	384651	YGL063C-A	codirectional	5000	Top2
chr7	387331	387435	104	1.38390531361348	104	385195	388732	YGL062W	headon	2000	Top2
chr7	387331	387435	104	1.38390531361348	104	385195	388732	YGL062W	headon	5000	Top2
chr7	387331	387435	104	1.38390531361348	104	385195	388732	YGL062W	headon	500	Top2
chr7	387331	387435	104	1.38390531361348	104	385195	388732	YGL062W	headon	250	Top2
chr7	387331	387435	104	1.38390531361348	104	385195	388732	YGL062W	headon	1000	Top2
chr7	387331	387435	104	1.38390531361348	104	385195	388732	YGL062W	headon	10000	Top2
chr7	383184	385753	2569	6.62128345623053	558	385195	388732	YGL062W	headon	2000	Top2
chr7	383184	385753	2569	6.62128345623053	558	385195	388732	YGL062W	headon	5000	Top2
chr7	383184	385753	2569	6.62128345623053	558	385195	388732	YGL062W	headon	500	Top2
chr7	383184	385753	2569	6.62128345623053	558	385195	388732	YGL062W	headon	250	Top2
chr7	383184	385753	2569	6.62128345623053	558	385195	388732	YGL062W	headon	1000	Top2
chr7	383184	385753	2569	6.62128345623053	558	385195	388732	YGL062W	headon	10000	Top2
chr7	388068	388148	80	1.46747282400751	80	385195	388732	YGL062W	headon	2000	Top2
chr7	388068	388148	80	1.46747282400751	80	385195	388732	YGL062W	headon	5000	Top2
chr7	388068	388148	80	1.46747282400751	80	385195	388732	YGL062W	headon	500	Top2
chr7	388068	388148	80	1.46747282400751	80	385195	388732	YGL062W	headon	250	Top2
chr7	388068	388148	80	1.46747282400751	80	385195	388732	YGL062W	headon	1000	Top2
chr7	388068	388148	80	1.46747282400751	80	385195	388732	YGL062W	headon	10000	Top2
chr7	388456	389429	973	2.51003449301624	276	385195	388732	YGL062W	headon	2000	Top2
chr7	388456	389429	973	2.51003449301624	276	385195	388732	YGL062W	headon	5000	Top2
chr7	388456	389429	973	2.51003449301624	276	385195	388732	YGL062W	headon	500	Top2
chr7	388456	389429	973	2.51003449301624	276	385195	388732	YGL062W	headon	250	Top2
chr7	388456	389429	973	2.51003449301624	276	385195	388732	YGL062W	headon	1000	Top2
chr7	388456	389429	973	2.51003449301624	276	385195	388732	YGL062W	headon	10000	Top2
chr7	388456	389429	973	2.51003449301624	462	388967	389711	YGL061C	headon	2000	Top2
chr7	388456	389429	973	2.51003449301624	462	388967	389711	YGL061C	headon	1000	Top2
chr7	388456	389429	973	2.51003449301624	462	388967	389711	YGL061C	headon	250	Top2
chr7	388456	389429	973	2.51003449301624	462	388967	389711	YGL061C	headon	500	Top2
chr7	388456	389429	973	2.51003449301624	462	388967	389711	YGL061C	headon	10000	Top2
chr7	388456	389429	973	2.51003449301624	462	388967	389711	YGL061C	headon	5000	Top2
chr7	392011	392319	308	2.43816037356178	97	392222	393698	YGL059W	codirectional	10000	Top2
chr7	392011	392319	308	2.43816037356178	97	392222	393698	YGL059W	codirectional	5000	Top2
chr7	393294	394053	759	3.58356697008097	404	392222	393698	YGL059W	codirectional	10000	Top2
chr7	393294	394053	759	3.58356697008097	404	392222	393698	YGL059W	codirectional	5000	Top2
chr7	393294	394053	759	3.58356697008097	68	393985	394504	YGL058W	codirectional	10000	Top2
chr7	397930	398755	825	5.50123247894028	128	398627	400160	YGL055W	codirectional	10000	Top2
chr7	409043	410832	1789	7.06808746748652	764	410068	411286	YGL048C	codirectional	10000	Top2
chr7	411936	412273	337	1.63614286695133	224	411551	412160	YGL047W	headon	10000	Top2
chr7	416782	418098	1316	4.28939328168476	254	416145	417036	YGL044C	codirectional	10000	Top2
chr7	416782	418098	1316	4.28939328168476	254	416145	417036	YGL044C	codirectional	5000	Top2
chr7	416782	418098	1316	4.28939328168476	616	417482	418412	YGL043W	headon	10000	Top2
chr7	416782	418098	1316	4.28939328168476	616	417482	418412	YGL043W	headon	5000	Top2
chr7	419236	422318	3082	3.34750734443526	53	418824	419289	YGL041W-A	headon	10000	Top2
chr7	419236	422318	3082	3.34750734443526	53	418824	419289	YGL041W-A	headon	2000	Top2
chr7	419236	422318	3082	3.34750734443526	53	418824	419289	YGL041W-A	headon	5000	Top2
chr7	419236	422318	3082	3.34750734443526	1029	419526	420555	YGL040C	codirectional	1000	Top2
chr7	419236	422318	3082	3.34750734443526	1029	419526	420555	YGL040C	codirectional	5000	Top2
chr7	419236	422318	3082	3.34750734443526	1029	419526	420555	YGL040C	codirectional	2000	Top2
chr7	419236	422318	3082	3.34750734443526	1029	419526	420555	YGL040C	codirectional	10000	Top2
chr7	424238	424535	297	1.94132558056696	297	423960	425007	YGL039W	codirectional	5000	Top2
chr7	424238	424535	297	1.94132558056696	297	423960	425007	YGL039W	codirectional	10000	Top2
chr7	426612	427360	748	3.05041373316885	192	425361	426804	YGL038C	headon	5000	Top2
chr7	426612	427360	748	3.05041373316885	192	425361	426804	YGL038C	headon	10000	Top2
chr7	426612	427360	748	3.05041373316885	64	427296	427947	YGL037C	headon	10000	Top2
chr7	427670	428945	1275	5.63459335095903	277	427296	427947	YGL037C	headon	10000	Top2
chr7	427670	428945	1275	5.63459335095903	345	428600	431330	YGL036W	codirectional	10000	Top2
chr7	475931	476645	714	2.35583858133346	138	475544	476069	YGL010W	headon	10000	Top2
